time,temperature_2m (°C),relative_humidity_2m (%),precipitation_probability (%),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),visibility (m),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_80m (km/h),wind_direction_10m (°),wind_direction_80m (°),temperature_80m (°C),temperature_120m (°C)
2024-11-12T14:00,24.2,19,0.0,0.0,0.0,1011.9,787.7,45,24140.0,2.45,8.5,9.8,36,36,21.6,21.0
2024-11-12T15:00,24.4,20,0.0,0.0,0.0,1010.7,786.9,59,24140.0,2.45,9.4,11.0,32,32,22.1,21.5
2024-11-12T16:00,24.1,21,0.0,0.0,0.0,1010.1,786.2,30,24140.0,2.37,9.7,11.6,27,26,22.3,21.8
2024-11-12T17:00,23.3,23,0.0,0.0,0.0,1010.2,785.8,18,24140.0,2.2,9.5,12.7,25,25,22.2,21.7
2024-11-12T18:00,22.5,23,0.0,0.0,0.0,1009.9,785.0,26,24140.0,2.1,2.9,6.6,60,61,22.6,22.2
2024-11-12T19:00,20.6,26,0.0,0.0,0.0,1011.7,785.2,24,24140.0,1.8,5.2,7.4,192,166,21.6,21.4
2024-11-12T20:00,17.1,46,0.0,0.0,0.0,1014.2,784.8,41,24140.0,1.05,3.9,8.9,214,201,18.4,18.6
2024-11-12T21:00,16.2,53,0.0,0.0,0.0,1015.6,785.2,23,24140.0,0.87,2.3,5.1,288,278,17.8,18.3
2024-11-12T22:00,14.9,60,0.0,0.0,0.0,1016.3,784.9,27,24140.0,0.68,3.2,5.4,243,270,16.1,16.9
2024-11-12T23:00,13.8,66,0.0,0.0,0.0,1016.9,784.6,34,24140.0,0.54,4.1,6.9,232,261,15.8,16.1
2024-11-13T00:00,14.3,50,0.0,0.0,0.0,1015.6,783.9,33,24140.0,0.82,5.2,6.5,236,267,17.5,17.5
2024-11-13T01:00,14.0,51,0.0,0.0,0.0,1016.1,784.2,51,24140.0,0.79,4.6,5.5,231,259,16.9,16.8
2024-11-13T02:00,13.7,53,0.0,0.0,0.0,1015.9,783.8,69,24140.0,0.74,3.9,4.4,236,279,16.0,15.9
2024-11-13T03:00,13.0,59,0.0,0.0,0.0,1016.0,783.3,100,24140.0,0.61,3.3,3.1,221,291,15.0,15.0
2024-11-13T04:00,12.0,66,0.0,0.0,0.0,1016.0,782.7,91,24140.0,0.48,4.0,2.3,207,252,14.3,14.2
2024-11-13T05:00,10.8,73,0.0,0.0,0.0,1016.4,782.2,72,24140.0,0.35,3.8,2.3,197,219,13.6,13.5
2024-11-13T06:00,11.1,71,0.0,0.0,0.0,1017.2,782.9,8,24140.0,0.38,3.9,4.3,214,222,14.4,14.1
2024-11-13T07:00,10.3,73,0.0,0.0,0.0,1017.9,783.0,3,24140.0,0.34,4.2,4.3,211,222,13.8,13.9
2024-11-13T08:00,11.3,70,0.0,0.0,0.0,1018.8,784.4,0,24140.0,0.4,3.6,3.3,186,186,12.6,12.9
2024-11-13T09:00,14.5,56,0.0,0.0,0.0,1020.1,787.6,2,24140.0,0.73,3.0,3.1,104,111,13.0,12.4
2024-11-13T10:00,17.4,47,0.0,0.0,0.0,1019.8,789.3,0,24140.0,1.06,2.6,2.6,74,74,15.4,14.9
2024-11-13T11:00,20.6,37,0.0,0.0,0.0,1017.8,789.9,0,24140.0,1.53,3.7,4.0,11,10,18.2,17.7
2024-11-13T12:00,22.6,23,0.0,0.0,0.0,1016.3,790.1,0,24140.0,2.12,11.5,14.8,356,356,19.8,19.3
2024-11-13T13:00,23.8,17,0.0,0.0,0.0,1014.2,789.2,0,24140.0,2.45,13.7,18.4,5,4,20.9,20.3
2024-11-13T14:00,24.0,21,0.0,0.0,0.0,1013.2,788.6,2,24140.0,2.36,14.8,20.0,14,14,21.2,20.6
2024-11-13T15:00,23.9,27,0.0,0.0,0.0,1012.1,787.7,4,24140.0,2.17,14.6,19.8,16,16,21.4,20.9
2024-11-13T16:00,24.0,23,0.0,0.0,0.0,1011.5,787.2,13,24140.0,2.3,14.7,21.4,11,13,22.0,21.5
2024-11-13T17:00,23.0,21,0.0,0.0,0.0,1012.1,787.1,20,24140.0,2.22,16.5,26.3,11,13,21.8,21.2
2024-11-13T18:00,21.9,21,0.0,0.0,0.0,1012.6,786.8,15,24140.0,2.08,15.1,28.7,12,15,21.6,21.2
2024-11-13T19:00,19.7,30,0.0,0.0,0.0,1014.8,787.0,2,24140.0,1.61,12.8,25.8,11,15,19.6,19.2
2024-11-13T20:00,17.7,37,0.0,0.0,0.0,1016.8,787.2,0,24140.0,1.28,7.1,15.2,336,356,17.8,17.5
2024-11-13T21:00,15.9,43,0.0,0.0,0.0,1018.3,787.1,0,24140.0,1.03,6.6,14.3,283,315,17.0,16.7
2024-11-13T22:00,14.6,45,0.0,0.0,0.0,1018.9,786.7,0,24140.0,0.92,6.8,15.1,270,303,16.4,16.3
2024-11-13T23:00,13.4,48,0.0,0.0,0.0,1019.2,786.1,0,24140.0,0.8,6.2,13.2,260,299,15.7,15.8
2024-11-14T00:00,13.2,47,0.0,0.0,0.0,1019.0,785.8,11,24140.0,0.81,6.6,14.0,261,299,15.7,15.7
2024-11-14T01:00,12.2,49,0.0,0.0,0.0,1019.4,785.4,12,24140.0,0.73,5.6,10.8,255,300,14.9,14.9
2024-11-14T02:00,11.4,51,0.0,0.0,0.0,1019.7,785.1,13,24140.0,0.66,4.6,9.6,252,304,14.0,14.1
2024-11-14T03:00,10.6,54,0.0,0.0,0.0,1019.7,784.6,4,24140.0,0.59,4.3,7.9,246,300,12.9,13.1
2024-11-14T04:00,9.8,58,0.0,0.0,0.0,1019.9,784.1,0,24140.0,0.51,4.1,7.2,232,288,12.0,12.3
2024-11-14T05:00,9.3,60,0.0,0.0,0.0,1020.1,783.9,0,24140.0,0.47,4.1,7.1,232,285,11.4,11.8
2024-11-14T06:00,8.5,66,0.0,0.0,0.0,1020.7,783.8,0,24140.0,0.38,5.0,8.3,240,288,11.1,11.2
2024-11-14T07:00,8.1,69,0.0,0.0,0.0,1021.8,784.3,0,24140.0,0.34,4.9,8.2,234,285,10.8,11.1
2024-11-14T08:00,9.6,66,0.0,0.0,0.0,1022.6,786.1,41,24140.0,0.41,4.2,7.4,239,293,10.3,10.4
2024-11-14T09:00,12.5,60,0.0,0.0,0.0,1023.3,788.7,60,24140.0,0.58,5.2,6.5,326,326,11.1,10.6
2024-11-14T10:00,14.3,58,0.0,0.0,0.0,1022.9,789.6,46,24140.0,0.69,7.6,9.1,329,326,12.1,11.6
2024-11-14T11:00,16.2,50,0.0,0.0,0.0,1021.6,789.9,31,24140.0,0.92,8.2,9.7,345,345,13.6,13.0
2024-11-14T12:00,17.8,46,0.0,0.0,0.0,1020.1,789.8,29,24140.0,1.11,10.4,13.0,2,2,15.0,14.4
2024-11-14T13:00,19.4,43,0.0,0.0,0.0,1017.9,789.2,35,24140.0,1.29,9.4,11.6,4,5,16.5,15.9
2024-11-14T14:00,20.7,40,0.0,0.0,0.0,1015.7,788.4,25,24140.0,1.47,8.4,9.8,7,8,18.0,17.4
2024-11-14T15:00,21.5,37,0.0,0.0,0.0,1014.1,787.6,32,24140.0,1.62,8.4,10.2,7,8,19.1,18.5
2024-11-14T16:00,21.6,35,0.0,0.0,0.0,1013.6,787.3,27,24140.0,1.68,10.3,13.6,12,12,19.7,19.2
2024-11-14T17:00,20.7,36,0.0,0.0,0.0,1013.6,786.7,39,24140.0,1.57,13.9,21.3,21,22,19.5,18.9
2024-11-14T18:00,19.3,38,0.0,0.0,0.0,1014.7,786.6,39,24140.0,1.39,14.2,26.0,16,19,18.8,18.3
2024-11-14T19:00,16.8,51,0.0,0.0,0.0,1017.0,786.8,16,24140.0,0.94,14.0,25.7,18,22,16.4,15.9
2024-11-14T20:00,15.2,59,0.0,0.0,0.0,1019.1,787.3,0,24140.0,0.71,8.4,15.5,335,348,14.8,14.4
2024-11-14T21:00,14.0,65,0.0,0.0,0.0,1020.3,787.4,0,24140.0,0.56,8.5,16.8,306,317,13.9,13.5
2024-11-14T22:00,13.0,70,0.0,0.0,0.0,1021.1,787.3,0,24140.0,0.45,7.2,16.1,297,310,13.0,12.7
2024-11-14T23:00,12.3,74,0.0,0.0,0.0,1021.4,787.0,0,24140.0,0.37,6.3,13.9,283,301,12.3,12.1
2024-11-15T00:00,12.2,72,0.0,0.0,0.0,1020.4,786.2,0,24140.0,0.4,5.2,12.0,286,309,12.4,12.2
2024-11-15T01:00,11.6,75,0.0,0.0,0.0,1020.4,785.8,0,24140.0,0.34,4.0,8.8,265,305,12.0,11.7
2024-11-15T02:00,11.0,78,0.0,0.0,0.0,1020.3,785.3,0,24140.0,0.29,4.0,7.3,243,290,11.6,11.4
2024-11-15T03:00,10.3,82,0.0,0.0,0.0,1019.9,784.5,0,24140.0,0.23,4.1,5.8,225,277,11.1,11.0
2024-11-15T04:00,9.7,84,0.0,0.0,0.0,1019.6,783.8,0,24140.0,0.19,3.6,5.1,217,266,10.7,10.7
2024-11-15T05:00,9.2,87,0.0,0.0,0.0,1019.3,783.2,0,24140.0,0.15,3.5,3.9,204,248,10.4,10.4
2024-11-15T06:00,8.9,87,0.0,0.0,0.0,1019.3,783.0,3,24140.0,0.15,2.7,3.4,203,252,10.6,10.6
2024-11-15T07:00,8.5,89,0.0,0.0,0.0,1019.9,783.2,4,24140.0,0.12,3.0,2.0,194,225,10.4,10.4
2024-11-15T08:00,9.6,85,0.0,0.0,0.0,1020.3,784.3,4,24140.0,0.18,2.9,2.7,173,157,10.1,10.1
2024-11-15T09:00,12.6,70,0.0,0.0,0.0,1020.7,786.7,3,24140.0,0.44,1.8,1.8,90,101,11.1,10.6
2024-11-15T10:00,14.9,61,0.0,0.0,0.0,1019.9,787.7,8,24140.0,0.66,4.7,5.0,58,60,12.8,12.3
2024-11-15T11:00,17.4,50,0.0,0.0,0.0,1018.4,788.3,2,24140.0,1.0,6.0,6.3,57,59,14.9,14.4
2024-11-15T12:00,19.5,44,0.0,0.0,0.0,1016.3,788.0,1,24140.0,1.27,6.4,6.9,52,51,16.8,16.3
2024-11-15T13:00,21.4,38,0.0,0.0,0.0,1013.8,787.4,7,24140.0,1.59,6.9,7.7,39,37,18.8,18.2
2024-11-15T14:00,22.8,33,0.0,0.0,0.0,1011.7,786.7,8,24140.0,1.87,8.4,9.7,31,31,20.3,19.8
2024-11-15T15:00,23.6,30,0.0,0.0,0.0,1010.3,786.1,48,24140.0,2.05,8.7,9.8,24,24,21.5,21.0
2024-11-15T16:00,23.8,29,0.0,0.0,0.0,1009.6,785.6,53,24140.0,2.09,8.8,10.4,35,34,22.2,21.7
2024-11-15T17:00,23.1,34,0.0,0.0,0.0,1009.7,785.3,80,24140.0,1.87,7.3,9.1,57,56,22.1,21.6
2024-11-15T18:00,21.3,42,0.0,0.0,0.0,1010.2,784.5,62,24140.0,1.47,7.0,11.8,102,110,20.8,20.4
2024-11-15T19:00,19.4,52,0.0,0.0,0.0,1012.1,784.7,54,24140.0,1.09,4.1,6.3,52,77,19.3,18.9
2024-11-15T20:00,17.7,59,0.0,0.0,0.0,1013.7,784.8,36,24140.0,0.83,3.2,7.0,360,12,18.0,17.6
2024-11-15T21:00,17.2,60,0.0,0.0,0.0,1015.1,785.5,38,24140.0,0.79,1.4,5.4,270,356,17.2,16.9
2024-11-15T22:00,16.8,58,0.0,0.0,0.0,1015.5,785.6,63,24140.0,0.81,2.6,2.8,214,320,17.0,16.6
2024-11-15T23:00,15.5,65,0.0,0.0,0.0,1015.8,784.9,64,24140.0,0.62,3.6,1.3,186,304,16.5,16.2
2024-11-16T00:00,15.1,66,0.0,0.0,0.0,1015.2,784.2,65,24140.0,0.59,2.6,2.1,164,31,16.2,16.0
2024-11-16T01:00,14.1,70,0.0,0.0,0.0,1015.7,783.9,68,24140.0,0.48,3.4,1.9,162,68,15.0,14.9
2024-11-16T02:00,13.2,74,0.0,0.0,0.0,1015.5,783.1,38,24140.0,0.4,3.2,0.8,180,153,14.2,14.1
2024-11-16T03:00,12.5,78,0.0,0.0,0.0,1015.3,782.5,0,24140.0,0.32,2.5,0.5,180,225,13.6,13.5
2024-11-16T04:00,12.0,80,0.0,0.0,0.0,1015.2,782.0,0,24140.0,0.28,2.5,0.7,172,90,12.7,12.8
2024-11-16T05:00,11.4,82,0.0,0.0,0.0,1015.5,781.9,0,24140.0,0.24,3.2,1.0,180,135,11.8,11.9
2024-11-16T06:00,10.7,88,0.0,0.0,0.0,1015.4,781.3,0,24140.0,0.16,3.2,1.1,207,180,12.4,11.9
2024-11-16T07:00,10.2,90,0.0,0.0,0.0,1016.5,781.8,0,24140.0,0.12,3.5,2.4,204,207,12.3,11.9
2024-11-16T08:00,11.4,84,0.0,0.0,0.0,1017.3,783.3,0,24140.0,0.22,3.2,2.3,207,219,12.5,12.0
2024-11-16T09:00,14.8,67,0.0,0.0,0.0,1018.3,786.4,0,24140.0,0.56,3.0,2.9,76,83,13.4,12.9
2024-11-16T10:00,17.1,59,0.0,0.0,0.0,1017.8,787.6,0,24140.0,0.8,4.3,4.5,66,61,15.1,14.6
2024-11-16T11:00,19.9,47,0.0,0.0,0.0,1016.2,788.2,0,24140.0,1.23,5.1,5.6,45,45,17.5,17.0
2024-11-16T12:00,21.6,38,0.0,0.0,0.0,1014.3,787.9,8,24140.0,1.61,6.1,6.9,45,43,19.2,18.6
2024-11-16T13:00,23.0,33,0.0,0.0,0.0,1012.1,787.1,10,24140.0,1.88,6.4,6.9,47,47,20.4,19.9
2024-11-16T14:00,23.9,31,0.0,0.0,0.0,1010.4,786.3,7,24140.0,2.05,6.5,7.3,56,57,21.5,20.9
2024-11-16T15:00,24.5,29,0.0,0.0,0.0,1009.1,785.7,12,24140.0,2.19,7.4,9.0,61,61,22.4,21.9
2024-11-16T16:00,24.6,28,0.0,0.0,0.0,1008.8,785.6,31,24140.0,2.23,7.6,9.4,59,58,23.0,22.5
2024-11-16T17:00,24.0,27,0.0,0.0,0.0,1008.6,785.0,28,24140.0,2.19,8.1,11.0,58,58,23.1,22.6
2024-11-16T18:00,22.4,33,0.0,0.0,0.0,1008.9,784.2,29,24140.0,1.82,5.6,12.1,117,113,22.8,22.4
2024-11-16T19:00,19.3,53,0.0,0.0,0.0,1010.3,783.2,36,24140.0,1.05,6.6,15.8,151,150,20.2,20.0
2024-11-16T20:00,17.8,61,0.0,0.0,0.0,1011.9,783.5,34,24140.0,0.8,5.2,12.2,214,208,18.9,19.0
2024-11-16T21:00,16.8,64,0.0,0.0,0.0,1013.0,783.7,40,24140.0,0.69,3.9,10.0,248,249,17.8,18.1
2024-11-16T22:00,16.1,66,0.0,0.0,0.0,1013.6,783.7,56,24140.0,0.62,2.9,7.2,263,267,17.2,17.5
2024-11-16T23:00,15.5,68,0.0,0.0,0.0,1014.0,783.5,65,24140.0,0.56,4.7,9.6,238,250,16.9,17.4
2024-11-17T00:00,15.5,62,0.0,0.0,0.0,1013.5,783.1,78,24140.0,0.67,4.3,10.5,246,248,16.8,17.4
2024-11-17T01:00,15.0,63,0.0,0.0,0.0,1013.8,783.0,74,24140.0,0.63,4.4,10.0,235,240,16.4,17.0
2024-11-17T02:00,14.4,63,0.0,0.0,0.0,1013.4,782.3,59,24140.0,0.61,3.8,8.3,221,236,15.9,16.5
2024-11-17T03:00,13.7,65,0.0,0.0,0.0,1013.6,782.0,31,24140.0,0.55,3.3,6.3,229,246,15.2,15.9
2024-11-17T04:00,12.9,67,0.0,0.0,0.0,1013.4,781.3,5,24140.0,0.49,3.1,5.7,234,252,14.6,15.3
2024-11-17T05:00,12.1,69,0.0,0.0,0.0,1013.8,781.0,0,24140.0,0.44,3.1,4.9,225,253,14.0,14.7
2024-11-17T06:00,12.0,69,0.0,0.0,0.0,1013.5,780.7,0,24140.0,0.44,3.6,6.4,233,243,15.0,15.2
2024-11-17T07:00,11.1,72,0.0,0.0,0.0,1014.7,781.1,8,24140.0,0.37,3.3,2.3,229,231,14.3,14.0
2024-11-17T08:00,12.1,71,0.0,0.0,0.0,1015.6,782.4,13,24140.0,0.41,2.3,0.5,219,225,13.5,13.1
2024-11-17T09:00,14.8,60,0.0,0.0,0.0,1016.9,785.3,13,24140.0,0.67,5.9,6.4,47,47,13.3,12.8
2024-11-17T10:00,17.4,53,0.0,0.0,0.0,1016.5,786.8,12,24140.0,0.94,5.4,5.6,48,50,15.5,15.0
2024-11-17T11:00,20.6,41,0.0,0.0,0.0,1015.2,787.9,10,24140.0,1.43,4.6,4.6,51,51,18.4,17.8
2024-11-17T12:00,22.9,34,0.0,0.0,0.0,1013.1,787.8,16,24140.0,1.84,6.3,6.6,59,61,20.4,19.9
2024-11-17T13:00,24.3,29,0.0,0.0,0.0,1011.1,787.2,15,24140.0,2.16,6.5,7.1,71,75,21.8,21.2
2024-11-17T14:00,25.1,28,0.0,0.0,0.0,1008.9,786.0,8,24140.0,2.3,5.8,6.5,90,93,22.6,22.1
2024-11-17T15:00,25.6,27,0.0,0.0,0.0,1007.9,785.5,79,24140.0,2.4,6.6,7.8,119,124,23.5,22.9
2024-11-17T16:00,25.3,29,0.0,0.0,0.0,1007.6,785.1,54,24140.0,2.3,10.1,12.3,145,148,23.6,23.1
2024-11-17T17:00,23.5,36,0.0,0.0,0.0,1008.7,784.8,44,24140.0,1.86,14.2,20.4,156,159,22.4,21.9
2024-11-17T18:00,21.1,43,0.0,0.0,0.0,1009.8,784.0,49,24140.0,1.43,10.6,18.0,162,168,20.6,20.2
2024-11-17T19:00,19.1,49,0.0,0.0,0.0,1011.1,783.7,47,24140.0,1.13,6.4,14.3,196,198,19.7,19.6
2024-11-17T20:00,17.6,53,0.0,0.0,0.0,1012.3,783.7,35,24140.0,0.95,4.8,11.5,207,219,18.8,18.9
2024-11-17T21:00,16.4,57,0.0,0.0,0.0,1013.2,783.6,0,24140.0,0.81,4.2,10.7,211,225,18.1,18.4
2024-11-17T22:00,15.5,62,0.0,0.0,0.0,1013.7,783.3,0,24140.0,0.67,4.1,10.0,218,229,17.4,17.9
2024-11-17T23:00,14.6,67,0.0,0.0,0.0,1013.8,782.8,1,24140.0,0.55,3.3,8.0,221,234,16.6,17.3
2024-11-18T00:00,14.0,70,0.0,0.0,0.0,1013.4,782.1,3,24140.0,0.48,2.9,6.0,210,237,15.8,16.4
2024-11-18T01:00,13.4,73,0.0,0.0,0.0,1013.0,781.3,22,24140.0,0.42,2.9,6.0,210,237,15.3,16.0
2024-11-18T02:00,12.9,73,0.0,0.0,0.0,1012.5,780.6,30,24140.0,0.4,2.7,5.8,203,240,14.9,15.7
2024-11-18T03:00,12.3,73,0.0,0.0,0.0,1011.8,779.7,27,24140.0,0.39,3.2,4.9,180,216,14.6,15.3
2024-11-18T04:00,11.9,72,0.0,0.0,0.0,1011.6,779.2,32,24140.0,0.39,2.2,3.1,171,225,14.1,14.8
2024-11-18T05:00,11.3,72,0.0,0.0,0.0,1012.0,779.1,20,24140.0,0.38,2.6,2.4,164,207,13.5,14.2
2024-11-18T06:00,11.2,69,0.0,0.0,0.0,1012.7,779.6,0,24140.0,0.41,2.5,4.2,188,239,13.5,14.2
2024-11-18T07:00,10.6,68,0.0,0.0,0.0,1013.2,779.6,0,24140.0,0.41,3.4,3.7,162,209,13.5,14.2
2024-11-18T08:00,11.3,65,0.0,0.0,0.0,1013.6,780.3,2,24140.0,0.47,3.5,5.8,156,184,13.8,14.2
2024-11-18T09:00,15.1,54,0.0,0.0,0.0,1014.1,783.4,7,24140.0,0.79,5.8,7.6,68,82,14.2,14.1
2024-11-18T10:00,18.2,44,0.0,0.0,0.0,1014.1,785.4,0,24140.0,1.17,6.1,6.6,62,68,16.4,15.9
2024-11-18T11:00,21.1,35,0.0,0.0,0.0,1012.4,786.0,0,24140.0,1.63,5.2,5.0,56,60,18.9,18.4
2024-11-18T12:00,23.1,29,0.0,0.0,0.0,1010.2,785.7,4,24140.0,2.01,5.1,4.9,51,54,20.8,20.2
2024-11-18T13:00,24.6,26,0.0,0.0,0.0,1008.4,785.2,9,24140.0,2.29,5.4,5.2,53,56,22.2,21.6
2024-11-18T14:00,25.5,26,0.0,0.0,0.0,1006.9,784.6,33,24140.0,2.42,5.6,5.5,75,79,23.2,22.7
2024-11-18T15:00,26.0,26,0.0,0.0,0.0,1005.9,784.2,45,24140.0,2.49,4.7,4.8,113,117,24.0,23.4
2024-11-18T16:00,25.8,27,0.0,0.0,0.0,1005.7,783.9,81,24140.0,2.43,6.8,8.2,162,165,24.3,23.7
2024-11-18T17:00,24.5,32,0.0,0.0,0.0,1006.7,783.8,83,24140.0,2.09,9.7,14.5,182,187,23.4,22.9
2024-11-18T18:00,22.4,41,0.0,0.0,0.0,1008.4,783.8,65,24140.0,1.6,7.0,12.6,201,207,21.9,21.4
2024-11-18T19:00,20.4,50,0.0,0.0,0.0,1010.0,783.8,84,24140.0,1.2,5.8,12.0,180,196,20.6,20.2
2024-11-18T20:00,18.5,57,0.0,0.0,0.0,1011.2,783.4,47,24140.0,0.92,5.1,11.3,176,187,19.3,19.3
2024-11-18T21:00,17.1,61,0.0,0.0,0.0,1011.9,783.0,39,24140.0,0.76,3.6,8.7,174,187,18.4,18.6
2024-11-18T22:00,16.3,62,0.0,0.0,0.0,1012.2,782.7,50,24140.0,0.7,2.5,6.3,188,193,17.7,18.0
2024-11-18T23:00,15.7,61,0.0,0.0,0.0,1012.5,782.5,78,24140.0,0.7,2.3,5.6,219,225,17.2,17.7
2024-11-19T00:00,15.1,61,0.0,0.0,0.0,1012.7,782.2,91,24140.0,0.67,2.3,4.1,198,232,16.5,17.1
2024-11-19T01:00,14.4,61,0.0,0.0,0.0,1013.2,782.2,23,24140.0,0.64,2.6,5.2,236,254,16.0,16.6
2024-11-19T02:00,14.0,61,0.0,0.0,0.0,1013.2,781.9,14,24140.0,0.62,2.5,5.2,225,258,15.6,16.1
2024-11-19T03:00,13.3,63,0.0,0.0,0.0,1012.9,781.2,100,24140.0,0.57,3.5,4.8,204,228,15.4,15.8
2024-11-19T04:00,12.5,66,0.0,0.0,0.0,1012.6,780.4,3,24140.0,0.5,3.2,4.1,207,225,15.5,15.5
2024-11-19T05:00,12.0,69,0.0,0.0,0.0,1012.9,780.3,0,24140.0,0.44,3.2,3.4,207,212,15.5,15.2
2024-11-19T06:00,11.8,69,0.0,0.0,0.0,1013.5,780.6,51,24140.0,0.43,2.8,3.6,220,217,15.4,15.1
2024-11-19T07:00,12.0,68,0.0,0.0,0.0,1014.4,781.5,35,24140.0,0.45,2.8,4.1,220,218,15.1,15.0
2024-11-19T08:00,13.2,67,0.0,0.0,0.0,1015.3,782.9,22,24140.0,0.5,0.5,2.8,225,230,15.0,15.0
2024-11-19T09:00,15.3,59,0.0,0.0,0.0,1016.8,785.6,0,24140.0,0.72,7.9,8.9,47,47,14.0,13.8
2024-11-19T10:00,18.0,49,0.0,0.0,0.0,1016.7,787.3,0,24140.0,1.06,7.7,8.7,49,48,16.2,15.7
2024-11-19T11:00,20.8,41,0.0,0.0,0.0,1015.0,787.9,11,24140.0,1.45,7.1,7.9,41,39,18.6,18.1
2024-11-19T12:00,22.8,37,0.0,0.0,0.0,1013.1,787.7,14,24140.0,1.75,8.2,8.7,41,42,20.3,19.8
2024-11-19T13:00,24.1,37,0.0,0.0,0.0,1011.1,787.0,35,24140.0,1.89,5.1,5.4,45,48,21.5,21.0
2024-11-19T14:00,24.7,36,0.0,0.0,0.0,1009.5,786.2,33,24140.0,2.0,3.8,3.8,17,17,22.5,21.9
2024-11-19T15:00,24.8,35,0.0,0.0,0.0,1008.7,785.6,27,24140.0,2.04,3.4,3.3,18,13,23.0,22.5
2024-11-19T16:00,25.0,34,0.0,0.0,0.0,1008.4,785.5,27,24140.0,2.09,2.3,2.3,51,51,23.4,22.9
2024-11-19T17:00,24.6,35,0.0,0.0,0.0,1008.8,785.5,94,24140.0,2.01,5.0,6.0,120,123,23.6,23.1
2024-11-19T18:00,22.6,45,0.0,0.0,0.0,1010.4,785.5,90,24140.0,1.51,9.4,15.7,137,143,22.1,21.7
2024-11-19T19:00,20.9,55,2.0,0.0,0.0,1012.2,785.8,89,24140.0,1.11,5.4,10.8,172,180,20.7,20.3
2024-11-19T20:00,20.3,57,5.0,0.0,0.0,1013.6,786.5,100,24140.0,1.03,2.7,3.9,337,292,20.2,19.9
2024-11-19T21:00,19.1,65,8.0,0.1,0.0,1015.0,786.7,100,24140.0,0.77,2.2,6.2,9,7,19.0,18.8
2024-11-19T22:00,18.7,67,9.0,0.0,0.0,1015.9,787.2,100,24140.0,0.71,2.8,4.0,230,275,18.8,18.5
2024-11-19T23:00,18.1,70,10.0,0.0,0.0,1016.7,787.4,84,24140.0,0.63,3.4,7.9,302,321,18.4,18.1
2024-11-20T00:00,17.4,76,10.0,0.0,0.0,1017.2,787.3,85,24140.0,0.48,5.7,11.6,325,334,17.2,16.7
2024-11-20T01:00,16.8,81,10.0,0.0,0.0,1017.4,787.0,84,24140.0,0.36,4.7,10.0,328,334,16.5,16.1
2024-11-20T02:00,16.5,81,10.0,0.0,0.0,1017.5,786.9,89,24140.0,0.36,3.3,8.1,319,339,16.2,15.8
2024-11-20T03:00,16.2,82,10.0,0.0,0.0,1017.5,786.7,95,24140.0,0.33,3.6,7.8,323,338,15.7,15.3
2024-11-20T04:00,15.9,84,6.0,0.0,0.0,1018.0,786.9,95,24140.0,0.29,3.9,7.4,326,337,15.3,14.8
2024-11-20T05:00,15.6,86,5.0,0.0,0.0,1018.5,787.1,90,24140.0,0.25,2.9,5.4,330,340,15.0,14.5
2024-11-20T06:00,15.5,88,5.0,0.0,0.0,1019.4,787.7,91,24140.0,0.21,2.6,4.7,344,351,14.8,14.3
2024-11-20T07:00,15.3,89,6.0,0.0,0.0,1020.5,788.4,87,24140.0,0.19,3.0,5.4,346,356,14.6,14.1
2024-11-20T08:00,15.5,87,8.0,0.0,0.0,1021.6,789.4,83,24140.0,0.23,3.6,4.6,315,321,14.5,14.1
2024-11-20T09:00,16.4,80,10.0,0.0,0.0,1021.7,790.1,90,24140.0,0.37,5.1,6.1,315,315,15.0,14.5
2024-11-20T10:00,17.5,72,13.0,0.0,0.0,1021.6,790.8,86,21040.0,0.56,5.7,6.8,342,342,15.8,15.3
2024-11-20T11:00,18.8,64,17.0,0.0,0.0,1020.6,790.9,90,24100.0,0.78,6.2,7.3,10,9,16.9,16.4
2024-11-20T12:00,19.2,61,20.0,0.0,0.0,1019.5,790.3,89,24140.0,0.87,10.1,12.3,4,5,17.5,17.0
2024-11-20T13:00,17.9,65,25.0,0.2,0.1,1020.0,789.8,93,24020.0,0.72,12.2,16.9,2,2,16.2,15.7
2024-11-20T14:00,15.6,73,31.0,0.2,0.1,1021.1,789.1,96,24140.0,0.48,14.4,22.3,357,359,14.2,13.7
2024-11-20T15:00,13.8,79,37.0,0.2,0.1,1022.1,788.6,100,24140.0,0.33,15.6,25.2,353,357,12.5,12.0
2024-11-20T16:00,13.0,79,43.0,0.1,0.1,1022.9,788.7,100,24140.0,0.31,14.9,24.2,352,355,11.8,11.3
2024-11-20T17:00,12.6,77,47.0,0.1,0.1,1023.6,789.0,100,24140.0,0.34,13.2,20.7,349,352,11.6,11.1
2024-11-20T18:00,12.3,74,48.0,0.1,0.1,1024.4,789.3,100,24140.0,0.37,11.5,17.7,346,347,11.3,10.8
2024-11-20T19:00,11.8,71,46.0,0.0,0.0,1025.4,789.8,100,24140.0,0.4,10.4,16.1,340,340,10.9,10.4
2024-11-20T20:00,11.3,68,40.0,0.0,0.0,1026.5,790.3,100,24140.0,0.43,9.5,14.7,331,332,10.4,9.9
2024-11-20T21:00,11.0,66,33.0,0.0,0.0,1027.2,790.6,100,24140.0,0.45,8.5,13.5,324,326,10.1,9.6
